HEAD_POS_X_MEAN,HEAD_POS_Y_MEAN,HEAD_POS_Z_MEAN,CENTER_SHOULDER_POS_X_MEAN,CENTER_SHOULDER_POS_Y_MEAN,CENTER_SHOULDER_POS_Z_MEAN,LEFT_SHOULDER_POS_X_MEAN,LEFT_SHOULDER_POS_Y_MEAN,LEFT_SHOULDER_POS_Z_MEAN,RIGHT_SHOULDER_POS_X_MEAN,RIGHT_SHOULDER_POS_Y_MEAN,RIGHT_SHOULDER_POS_Z_MEAN,LEFT_ELBOW_POS_X_MEAN,LEFT_ELBOW_POS_Y_MEAN,LEFT_ELBOW_POS_Z_MEAN,RIGHT_ELBOW_POS_X_MEAN,RIGHT_ELBOW_POS_Y_MEAN,RIGHT_ELBOW_POS_Z_MEAN,LEFT_WRIST_POS_X_MEAN,LEFT_WRIST_POS_Y_MEAN,LEFT_WRIST_POS_Z_MEAN,RIGHT_WRIST_POS_X_MEAN,RIGHT_WRIST_POS_Y_MEAN,RIGHT_WRIST_POS_Z_MEAN,LEFT_HAND_POS_X_MEAN,LEFT_HAND_POS_Y_MEAN,LEFT_HAND_POS_Z_MEAN,RIGHT_HAND_POS_X_MEAN,RIGHT_HAND_POS_Y_MEAN,RIGHT_HAND_POS_Z_MEAN,SPINE_POS_X_MEAN,SPINE_POS_Y_MEAN,SPINE_POS_Z_MEAN,CENTER_HIP_POS_X_MEAN,CENTER_HIP_POS_Y_MEAN,CENTER_HIP_POS_Z_MEAN,LEFT_HIP_POS_X_MEAN,LEFT_HIP_POS_Y_MEAN,LEFT_HIP_POS_Z_MEAN,RIGHT_HIP_POS_X_MEAN,RIGHT_HIP_POS_Y_MEAN,RIGHT_HIP_POS_Z_MEAN,LEFT_KNEE_POS_X_MEAN,LEFT_KNEE_POS_Y_MEAN,LEFT_KNEE_POS_Z_MEAN,RIGHT_KNEE_POS_X_MEAN,RIGHT_KNEE_POS_Y_MEAN,RIGHT_KNEE_POS_Z_MEAN,LEFT_ANKLE_POS_X_MEAN,LEFT_ANKLE_POS_Y_MEAN,LEFT_ANKLE_POS_Z_MEAN,RIGHT_ANKLE_POS_X_MEAN,RIGHT_ANKLE_POS_Y_MEAN,RIGHT_ANKLE_POS_Z_MEAN,LEFT_FOOT_POS_X_MEAN,LEFT_FOOT_POS_Y_MEAN,LEFT_FOOT_POS_Z_MEAN,RIGHT_FOOT_POS_X_MEAN,RIGHT_FOOT_POS_Y_MEAN,RIGHT_FOOT_POS_Z_MEAN,HEAD_POS_X_STD,HEAD_POS_Y_STD,HEAD_POS_Z_STD,CENTER_SHOULDER_POS_X_STD,CENTER_SHOULDER_POS_Y_STD,CENTER_SHOULDER_POS_Z_STD,LEFT_SHOULDER_POS_X_STD,LEFT_SHOULDER_POS_Y_STD,LEFT_SHOULDER_POS_Z_STD,RIGHT_SHOULDER_POS_X_STD,RIGHT_SHOULDER_POS_Y_STD,RIGHT_SHOULDER_POS_Z_STD,LEFT_ELBOW_POS_X_STD,LEFT_ELBOW_POS_Y_STD,LEFT_ELBOW_POS_Z_STD,RIGHT_ELBOW_POS_X_STD,RIGHT_ELBOW_POS_Y_STD,RIGHT_ELBOW_POS_Z_STD,LEFT_WRIST_POS_X_STD,LEFT_WRIST_POS_Y_STD,LEFT_WRIST_POS_Z_STD,RIGHT_WRIST_POS_X_STD,RIGHT_WRIST_POS_Y_STD,RIGHT_WRIST_POS_Z_STD,LEFT_HAND_POS_X_STD,LEFT_HAND_POS_Y_STD,LEFT_HAND_POS_Z_STD,RIGHT_HAND_POS_X_STD,RIGHT_HAND_POS_Y_STD,RIGHT_HAND_POS_Z_STD,SPINE_POS_X_STD,SPINE_POS_Y_STD,SPINE_POS_Z_STD,CENTER_HIP_POS_X_STD,CENTER_HIP_POS_Y_STD,CENTER_HIP_POS_Z_STD,LEFT_HIP_POS_X_STD,LEFT_HIP_POS_Y_STD,LEFT_HIP_POS_Z_STD,RIGHT_HIP_POS_X_STD,RIGHT_HIP_POS_Y_STD,RIGHT_HIP_POS_Z_STD,LEFT_KNEE_POS_X_STD,LEFT_KNEE_POS_Y_STD,LEFT_KNEE_POS_Z_STD,RIGHT_KNEE_POS_X_STD,RIGHT_KNEE_POS_Y_STD,RIGHT_KNEE_POS_Z_STD,LEFT_ANKLE_POS_X_STD,LEFT_ANKLE_POS_Y_STD,LEFT_ANKLE_POS_Z_STD,RIGHT_ANKLE_POS_X_STD,RIGHT_ANKLE_POS_Y_STD,RIGHT_ANKLE_POS_Z_STD,LEFT_FOOT_POS_X_STD,LEFT_FOOT_POS_Y_STD,LEFT_FOOT_POS_Z_STD,RIGHT_FOOT_POS_X_STD,RIGHT_FOOT_POS_Y_STD,RIGHT_FOOT_POS_Z_STD,HEAD_ANGLE_1_MEAN,HEAD_ANGLE_2_MEAN,HEAD_ANGLE_3_MEAN,CENTER_SHOULDER_ANGLE_1_MEAN,CENTER_SHOULDER_ANGLE_2_MEAN,CENTER_SHOULDER_AN GLE_3_MEAN,LEFT_SHOULDER_ANGLE_1_MEAN,LEFT_SHOULDER_ANGLE_2_MEAN,LEFT_S HOULDER_ANGLE_3_MEAN,RIGHT_SHOULDER_ANGLE_1_MEAN,RIGHT_SHOULDER_ANGLE_2 _MEAN,RIGHT_SHOULDER_ANGLE_3_MEAN,LEFT_ELBOW_ANGLE_1_MEAN,LEFT_ELBOW_AN GLE_2_MEAN,LEFT_ELBOW_ANGLE_3_MEAN,RIGHT_ELBOW_ANGLE_1_MEAN,RIGHT_ELBOW _ANGLE_2_MEAN,RIGHT_ELBOW_ANGLE_3_MEAN,LEFT_WRIST_ANGLE_1_MEAN,LEFT_WRI ST_ANGLE_2_MEAN,LEFT_WRIST_ANGLE_3_MEAN,RIGHT_WRIST_ANGLE_1_MEAN,RIGHT_ WRIST_ANGLE_2_MEAN,RIGHT_WRIST_ANGLE_3_MEAN,LEFT_HAND_ANGLE_1_MEAN,LEFT _HAND_ANGLE_2_MEAN,LEFT_HAND_ANGLE_3_MEAN,RIGHT_HAND_ANGLE_1_MEAN,RIGHT _HAND_ANGLE_2_MEAN,RIGHT_HAND_ANGLE_3_MEAN,SPINE_ANGLE_1_MEAN,SPINE_ANG LE_2_MEAN,SPINE_ANGLE_3_MEAN,CENTER_HIP_ANGLE_1_MEAN,CENTER_HIP_ANGLE_2 _MEAN,CENTER_HIP_ANGLE_3_MEAN,LEFT_HIP_ANGLE_1_MEAN,LEFT_HIP_ANGLE_2_ME AN,LEFT_HIP_ANGLE_3_MEAN,RIGHT_HIP_ANGLE_1_MEAN,RIGHT_HIP_ANGLE_2_MEAN, RIGHT_HIP_ANGLE_3_MEAN,LEFT_KNEE_ANGLE_1_MEAN,LEFT_KNEE_ANGLE_2_MEAN,LE FT_KNEE_ANGLE_3_MEAN,RIGHT_KNEE_ANGLE_1_MEAN,RIGHT_KNEE_ANGLE_2_MEAN,RI GHT_KNEE_ANGLE_3_MEAN,LEFT_ANKLE_ANGLE_1_MEAN,LEFT_ANKLE_ANGLE_2_MEAN,L EFT_ANKLE_ANGLE_3_MEAN,RIGHT_ANKLE_ANGLE_1_MEAN,RIGHT_ANKLE_ANGLE_2_MEA N,RIGHT_ANKLE_ANGLE_3_MEAN,LEFT_FOOT_ANGLE_1_MEAN,LEFT_FOOT_ANGLE_2_MEA N,LEFT_FOOT_ANGLE_3_MEAN,RIGHT_FOOT_ANGLE_1_MEAN,RIGHT_FOOT_ANGLE_2_MEA N,RIGHT_FOOT_ANGLE_3_MEAN,HEAD_ANGLE_1_STD,HEAD_ANGLE_2_STD,HEAD_ANGLE_ 3_STD,CENTER_SHOULDER_ANGLE_1_STD,CENTER_SHOULDER_ANGLE_2_STD,CENTER_SH OULDER_ANGLE_3_STD,LEFT_SHOULDER_ANGLE_1_STD,LEFT_SHOULDER_ANGLE_2_STD, LEFT_SHOULDER_ANGLE_3_STD,RIGHT_SHOULDER_ANGLE_1_STD,RIGHT_SHOULDER_ANG LE_2_STD,RIGHT_SHOULDER_ANGLE_3_STD,LEFT_ELBOW_ANGLE_1_STD,LEFT_ELBOW_A NGLE_2_STD,LEFT_ELBOW_ANGLE_3_STD,RIGHT_ELBOW_ANGLE_1_STD,RIGHT_ELBOW_A NGLE_2_STD,RIGHT_ELBOW_ANGLE_3_STD,LEFT_WRIST_ANGLE_1_STD,LEFT_WRIST_AN GLE_2_STD,LEFT_WRIST_ANGLE_3_STD,RIGHT_WRIST_ANGLE_1_STD,RIGHT_WRIST_AN GLE_2_STD,RIGHT_WRIST_ANGLE_3_STD,LEFT_HAND_ANGLE_1_STD,LEFT_HAND_ANGLE _2_STD,LEFT_HAND_ANGLE_3_STD,RIGHT_HAND_ANGLE_1_STD,RIGHT_HAND_ANGLE_2_ STD,RIGHT_HAND_ANGLE_3_STD,SPINE_ANGLE_1_STD,SPINE_ANGLE_2_STD,SPINE_AN GLE_3_STD,CENTER_HIP_ANGLE_1_STD,CENTER_HIP_ANGLE_2_STD,CENTER_HIP_ANGL E_3_STD,LEFT_HIP_ANGLE_1_STD,LEFT_HIP_ANGLE_2_STD,LEFT_HIP_ANGLE_3_STD, RIGHT_HIP_ANGLE_1_STD,RIGHT_HIP_ANGLE_2_STD,RIGHT_HIP_ANGLE_3_STD,LEFT_ KNEE_ANGLE_1_STD,LEFT_KNEE_ANGLE_2_STD,LEFT_KNEE_ANGLE_3_STD,RIGHT_KNEE _ANGLE_1_STD,RIGHT_KNEE_ANGLE_2_STD,RIGHT_KNEE_ANGLE_3_STD,LEFT_ANKLE_A NGLE_1_STD,LEFT_ANKLE_ANGLE_2_STD,LEFT_ANKLE_ANGLE_3_STD,RIGHT_ANKLE_AN GLE_1_STD,RIGHT_ANKLE_ANGLE_2_STD,RIGHT_ANKLE_ANGLE_3_STD,LEFT_FOOT_ANG LE_1_STD,LEFT_FOOT_ANGLE_2_STD,LEFT_FOOT_ANGLE_3_STD,RIGHT_FOOT_ANGLE_1_STD,RIGHT_FOOT_ANGLE_2_STD,RIGHT_FOOT_ANGLE_3_STD
0.0009206515380643601,0.008481849022295032,0.0014484145815230214,0.0015 192599552347101,0.004888144925189564,0.001140030025320492,0.00075298677 81578365,0.002063647531208335,0.000995023893891254,0.001139822809566774 7,0.003397990896036297,0.0014469886997945985,0.0010701020991540308,0.00 9189127457054105,0.001330500931204906,0.0012744070978123868,0.034155340 548437586,0.001549943916306261,0.0010551648036796508,0.0330493193261198 8,0.0010964351970466943,0.0011682723614993547,0.05302216328629072,0.001 8785897951001697,0.001333830281361756,0.04040921875565672,0.00159750962 69316925,0.0010146984321584343,0.07534191122967678,0.002082828304430738 5,0.0009639595146428562,0.0,0.0014770842235829911,0.0013166157434412683 ,0.004618317509676944,0.0009890985586881822,0.0012052188765900654,0.001 6692562713154081,0.0008426580663988133,0.0009047913055078834,0.00183355 17927443744,0.0013250699257377544,0.0007862045409131614,0.0015068004559 385896,0.0009686087909206566,0.0007067750133220223,0.001382499663551332 7,0.001068953573443975,0.000764326209324123,0.0011990181490374805,0.001 0505391938831438,0.0008402437257767026,0.0018401824043601342,0.00095344 78507266187,0.0012233256454199436,0.0018613078453657828,0.0010702067561 11751,0.0011545474341683034,0.001589115592465095,0.0010207521985609853, 0.0025467624973069245,0.0016961290311337787,0.00116849551982721,0.00246 1467391226853,0.002636662103786801,0.001518759636467396,0.0030716238531 49839,0.0025929206770817217,0.0019096307991018498,0.0020865218687213683 ,0.003683240328738745,0.004969776587937885,0.008773000669504129,0.01774 146604425223,0.010285774377564444,0.005341439869650793,0.01336011186238 0392,0.018944370221910953,0.024269357988920603,0.0191856406376231,0.007 561341401639534,0.011832494312948376,0.020007170646791948,0.00610974657 0416187,0.01940551077633629,0.015502909319531308,0.008415004226378328,0 .023251982434956558,0.026234849116560252,0.005722704900331473,0.0023376 9737635835,0.003779469144991489,0.0007566339714248747,0.001423693467986 6886,0.004194176773396398,0.0010632326162014303,0.002090870859783928,0. 0034368012020904648,0.0032439010588352813,0.0006860153223104939,0.00310 82583888899767,0.0029223174284881623,0.0016866137605443478,0.0014083777 323577087,0.0009724819725079422,0.0018629478116420036,0.001379597535254 1478,0.0011559262722738452,0.0013444891204349382,0.0013544367776519605, 0.0018404759242381687,0.0014887246596935618,0.0015192633323091156,0.002 0888210255821473,0.0020201114623339357,0.001240753668884593,0.001222346 324162336,0.0015216040427550677,0.0013933057601883336,0.001302941563589 5539,0.0008575575827944453,0.001269095832563623,0.0006609427104023687,0 .0005770174131964199,0.0013590541326443095,0.0012368644570005126,0.0021 22460631552392,0.00167863699869497,0.0012747058821182243,0.002199688979 9203298,0.0017934910382107522,0.0022104072745661478,0.00208638622516044 ,0.0011783812518947085,0.0015359012123372193,0.001319692627937134,0.002 6919788628143658,0.0019982423636819165,0.001051998209548396,0.005236469 399615732,0.0016705033272336614,0.0104081269897028,0.0054710403761194,0 .0019591048771724303,0.001174393224075623,0.0037591388207609314,0.00199 0573831817396,0.008568293626762057,0.003654300277469422,0.0067686223455 18534,0.000941229138747011,0.0011497688525905578,0.0008936105967027034, 0.0012846911890167852,0.0009185259317129034,0.0010393827958697752,0.002 1949667421026398,0.0016343273585315368,0.0008965014316023077,0.00165557 19667689158,0.0011657683634226908,0.0014687673209106311,0.0009667018154 409187,0.0007853203287902351,0.0011120975560012381,0.000825620529179733 1,0.0014120375445910312,0.001227325602064618,0.0013644806582620871,0.00 07140146152911865,0.0012559865006844737,0.000874355704998733,0.00081113 99969050451,0.0010963522118098243,0.0008179242939713628,0.0012106132971 68679,0.0007246130717898434,0.0007343863681906407,0.0008494544330649859 ,0.0009820290222741326,0.0013529078736495617,0.0010732690820004665,0.00 13039390878938056,0.000860024555057105,0.0027215699394578918,0.00079719 18770765594,0.0016998646228909653,0.002397158284351881,0.00121673708583 82708,0.0018479028965708438,0.0018575344142842082,0.002316803004659289, 0.0036409741326978934,0.006904315282156007,0.0014681480294844768,0.0017 721824324089719,0.0055941721494285265,0.00441510494261352,0.00271454539 13599627,0.0159320500659631,0.003266017303468952,0.00355212257486442,0. 015693708027482087,0.0028215468505505196,0.0036841495219463814,0.014887 207542027532,0.0029709292637146887,0.0037589535985180994,0.044433503151 53461,0.0027683860868726678,0.0019740541458578573,0.0023767785533815996 ,0.001960571558996291,0.002683467844976181,0.0033834551472433027,0.0013 26290596374436,0.001580433417193301,0.0019902733495199844,0.00131887481 58278368,0.0012050412981447435,0.0012279358663563372,0.0012893732137097 512,0.0017604811828189361,0.0014872255840089957,0.001051832738419932,0. 0012055191594467986,0.002588015008385766,0.001623567847736205,0.0018489 243127050943,0.0017993502058245643,0.0009225624339633893,0.001642834853 5639436,0.0017077014310011131,0.0014880925678615916,0.00207683266706396 1,0.0012706674906380036,0.0013878471689440554,0.0025437797175897553,0.0011236484916314696,0.001581209271088771
