PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87
-3.6676666617065248,-0.998906963217676,-0.023586778120257973,1.2114708714805542,-5.055271661478344,1.672773875461733,-2.0729150833864027,2.0384119654111106,4.226106140444304,0.7953424116820873,-0.6587936034791158,-4.418401951047838,0.9698064096274512,2.7019992430975,-0.3697269004377057,0.6300497135432478,-0.5814632055818006,0.33910720169381625,-1.5394637048763165,-0.22150592278997902,-0.9560380898966205,-0.8901188627882818,0.6740042717151901,0.02226560315997712,1.3511299690588123,1.0819692368976332,-0.3496652042976032,2.265097657501896,-0.02224222900760856,-0.8025865721509015,-1.5927928197377883,-0.20101778131769063,-1.8743568051377646,-0.9474403055453221,-0.6663901526431834,0.72048824603644,0.14538691086797373,-0.5534374454531659,-0.7477500295839913,0.4504179574952954,1.334479984156746,-0.21763495548080825,0.05961573488972357,0.6765824978637753,1.8232394178913163,-0.1598311729504501,-1.1792471232859911,-0.7294436430869571,-1.34477303796465,-0.7235325553290217,-0.03491438869524342,2.312558397505966,1.3671654792003156,0.12470910596443952,0.036586305198919526,0.9174042759818681,0.9710672952005822,-0.2884501585206001,-0.3776820124231152,-0.2597113732954217,0.38472212295190306,0.045431107200716435,-0.010732935009684627,0.474386820745915,0.6638471514944801,0.33073023454726164,-0.11256592817436964,2.545772578978461,1.8757940329951637,-0.669630767352964,-0.19077691336811106,-0.6317655355369683,-1.0241013887484611,0.5668006291147357,0.10009792366907493,1.2068461691481744,0.4025348873885801,0.2781969476662627,-0.22817206854972216,0.8766105906617987,0.8914384115126003,-0.6880552779056444,1.143695526644687,0.8979941087703717,0.10043178799165371,-0.43888854614289685,-0.276856271968874,-0.48544455891684457
-8.098295201817482,-4.073008570580268,0.3519862235398281,-6.1388976186121145,-3.267807767233593,-1.2215695551278043,-4.3960767197814015,2.1295513730146336,-5.076167952450782,-2.1143135968282207,-3.448360560169356,-0.21842193155662062,0.37480074991558726,-0.3816185483940805,-0.8874299558852727,-1.7028170683311972,-1.1340954471140687,-1.4306232582449556,2.6262992782652606,-0.9889273093220696,-3.4954099390460582,1.1345541659883298,0.18741352455004406,-1.2419025629708536,2.6146099087409005,-0.7968611910425805,1.9873127626365004,-3.4999845688694666,-1.6696655029110024,-1.7836360660392128,-0.684560389741308,0.17108845275511686,-0.6847531908229022,0.12305758612057612,3.06635787186868,1.9207287769820134,1.0076020485341552,2.792340002697164,-0.4995348807965766,-0.3577960801770786,-0.3095626777459353,0.15654990126904647,1.4042496329313408,-0.011845941399986223,0.8237667336975059,-1.0324656705670558,-1.91711304077729,-1.20386034169206,-0.22976149749606659,-1.4802188448853153,-1.1971370043003562,-0.4016573780721104,-1.5638548830221968,-0.5892353327289741,-1.4311377230262814,-1.754395959444832,-1.4257597917039417,0.48396198982724037,0.17350180260169698,-1.4709408087534874,-0.909106607034603,-0.7463556276143564,-0.13868377472403726,0.7587995557681979,-1.037438024193519,0.30180631530946495,0.8762734713896457,0.6923792324029742,-0.5898149848671383,1.3241240180768588,-1.5809213600304703,-0.021260604975519404,-0.4042111990593511,-0.27622049700738005,0.42046041742925827,0.14915293532698498,-0.592179055450419,-0.8301932897383801,0.03903453207031212,0.3019921176693968,0.2032094592108874,-0.3259509677178411,1.138937083361047,0.5935579862931175,0.41656851931065464,0.9893949376537611,0.9317704426330639,-0.3608665390307656
-5.8601620166536375,-2.325663900673949,1.3067113045224825,-0.5664254465990137,0.5651189120200611,-1.667059022582386,-0.246218516221741,2.438524198947902,-3.3297032205440025,-1.8476969856226337,-2.3539089653718515,-4.284645341603751,0.43621481676119406,-0.24947122388236906,-1.853123468203404,2.979131277927417,-1.7307413726233207,1.5900715901433284,3.0231243523536744,-0.008201896893606366,0.27798826596711307,-0.24819264004728944,0.325946170293077,-0.5783921785904573,-0.7712534670050358,1.104058346660268,1.8637069710497867,0.5856592602274631,0.04879532161212646,-1.5473273666882117,1.3933181440643885,-0.3916957555878965,-0.47587621789195217,0.07434179382023144,1.938168364695677,-0.4030917243864218,0.28127987758569817,0.028088518169293464,0.07884476499788652,-0.04396872480333101,1.2586806496312042,-0.7031358680092071,1.204373183567017,-0.9575489849142566,0.5448868363908383,-1.1386675469314855,1.4657151852843338,0.16081052782699046,0.8656174923652845,-0.33658368663436883,-0.6557450451773066,-0.49206452014874624,1.2307691983391178,0.5310822422365218,-0.41652928009333545,0.8490671603348942,-0.46381649214004417,0.31213132189830456,-1.1655589558898916,-0.3400458882868404,-1.221378207123222,0.30956066889527517,-0.22072597248619052,1.556555523009281,1.2307794665440848,0.4837249311652553,0.14016664347314323,0.21870704589733966,0.974196250950866,-0.306833067216828,0.28713824637211044,-0.9282500935841299,0.42313941007722605,0.45143751201923343,-0.8304107313178016,0.6446859804672496,0.32280854734166536,0.08868130787230966,0.6562743428898631,0.32819720746793274,-0.17201887293150148,1.3069921605738655,0.6484679853937378,-1.2534960433664664,-0.06375250766216327,0.31073788995962665,0.1912815967057618,0.2331991135693384
-4.9495898234890605,4.142674495146207,3.397911177583929,-1.6594034101577595,-0.5927902477966429,1.7943543085824605,-0.5094259579569731,4.878221062027455,3.0638397160945567,-1.5603537573929929,0.0352851400455608,-2.8021971313606784,-1.471675920575113,0.2553140749623421,1.8611229061956918,3.6971335501837674,-0.2873200878314915,3.591007493333984,-1.0425961968225037,3.0742329205646093,-0.6039831116161755,2.3313545185988604,-3.387153529382326,1.9278273078483674,-0.5511249907878262,1.2087307073284663,-0.6647982525897138,-0.24368514902624933,0.9137340845945262,-1.6544951337917906,0.4653953069097464,0.16187962118884036,0.7051532706351589,-1.508029586907559,0.47667510716065215,-1.2814875444955989,1.111306510875554,1.3859257172101664,-1.1301612083706887,-2.248248256587796,-1.0081498436558411,-1.161631541020986,-0.005713392818298174,0.33762495929588465,-0.8691636247010511,-0.5736280507874009,-0.7468212008195975,0.9324064255008853,0.08362207893963969,-0.8392492897467708,1.279131700892318,-0.7506742371395799,-0.8234784771349984,0.47231224161584956,0.8606009746050118,0.2729957404648116,0.21566622177501177,0.31369493231311774,-0.3998128072009272,0.9974134952527008,0.8684446153261035,1.3782641120515868,-0.5151426224940006,-0.06586719870120984,0.4155465542050925,1.5623385852521532,-0.023261677340115656,0.7278751715458519,-1.0289986352712006,0.015288750818912247,0.689342692572606,-0.2755812904203349,0.42947667289689007,-0.11699126758921587,1.1166919747155046,-0.4037510838943992,2.0262809127739234,0.3454947590060165,0.26060281233548166,0.4258520757438779,-1.115682878811525,-0.8701848379456779,0.6062572338769301,-0.7155810238538526,-0.19186846748645528,0.6888529985364874,0.06217709135315655,1.0646359603602347
-6.8244307059531675,0.9043078048557808,-3.260007584273917,-2.4811939137770254,0.4604200427021295,-0.7771661049503934,-0.6015543776889992,2.989149478124003,-2.9017276098965676,-2.0254861935029655,-0.5617331125728218,-1.1464071762270727,2.018275305273221,-0.8658695977507056,1.246218077634947,-0.6995161483255666,0.8766894278129677,-4.538100529092592,2.737357753134375,-0.5165676886167596,1.9225867682841666,0.8658825557559534,-1.5922803307642555,1.8797871533163288,-0.7556225568859798,-0.08774564402834474,-1.0799178777010061,0.005486972733485391,0.5394147314280094,3.7281082864981685,-0.5399175964667444,1.6740081868138252,2.2563472717958555,-0.21187248814550452,-2.3326298895181656,-1.52838697352784,0.36422760995938713,0.09727795070502573,-0.5039542116656021,1.1140745050754401,0.8837404705443275,-0.26866984133935473,1.469739980139078,0.9534520858256792,0.5781575985719152,0.0727002339040533,2.1858787695522217,0.08676257803764074,-1.938634278821336,1.046637410416556,-1.1265790539816176,-0.1637520757480285,-1.240673329315895,-1.3225091288593518,0.04847778907038118,0.9961289970087653,0.5242351189732796,-0.6741141689722441,0.33015843596323446,-1.2475126757106667,0.6749292090148232,1.13943372681273,-1.209998065104922,0.6411873650384804,-0.4383547720770002,-0.566664973131763,-0.5376264839667343,0.617087421868222,-0.15633473620187413,0.2604989572350174,-0.5326406423709303,0.14557185983934967,-0.42413888445802467,-0.5945720734414336,0.8355061140139143,-0.971587345873099,-0.8034717046562896,0.36689689207124215,-0.9189498526723875,0.11274673692143908,-0.10107380747811082,-0.23468580761164853,0.3854733751596794,0.0771967543130045,-0.5997798559207238,1.3990111388388198,-1.2811156843313423,-0.1265376493477045
-1.5194927156662894,-4.679619104265563,1.994137057194323,-3.6687987560646405,1.6859801984741027,4.510721131851914,-3.9995191075412717,0.36686226005994593,0.44193036369229105,-0.16941861213042778,0.8211236170294055,1.6369903744999674,-1.210215456424275,3.541001992097681,2.9368938335917156,0.5603601061997742,0.08591723888151787,-0.19925686273336427,-0.7355170127013058,-0.35154719412783497,-0.4997913422243632,-1.5335091000922358,-0.9425914294543875,0.3362297440607438,-1.223665241970167,-0.831546876108978,0.18136895859496371,0.5867868983428272,-0.2803190161669117,-1.8434538088929866,2.0820865393371917,-0.03718961932478271,-0.43727120775838596,1.1776480245928966,0.5716329896177926,1.058059183080666,-1.5380472051763951,0.2499211461832908,-0.8776343700759401,-0.23140779568691833,-1.1644052277632733,0.6417518284487582,-2.189364295212959,-0.9118982708872133,-1.182295167839748,0.5705427029234498,0.13703747159852311,-1.3251747252194712,1.157018637426766,-0.4240472034818393,0.5038162531522089,2.4554031698455367,1.2846735244729786,0.8904293930275017,-0.1244801117290732,-0.325452758179412,-0.8582580150328026,-1.1115872106175777,-0.13403996160411208,-0.34401429435830577,0.5129604592345016,0.10943021527619512,-1.5309507832466909,0.03878195575793382,-1.0196727559559218,0.6611848199722439,-0.052443819858070624,-0.6506281466145846,0.032648897120452096,-0.44659118110758517,-0.950238101139907,-0.08559220309930267,0.8383117434698036,-0.04986079614739703,0.061832008063259794,0.1939718657672091,-0.4582129835328481,-0.8319539006601303,-1.1486684404124627,0.01169267622252727,-0.7204308196473533,0.8671484912492722,1.0566768220024112,-0.7091780445539606,0.29825995932580546,0.43908312653106607,0.07170411187140885,-0.7252734894015982
-6.981095086652981,4.5409051864242445,-8.83642742944589,4.653242574484506,-0.8290656103881582,-1.0721250517210015,-0.4939830942285569,2.339669672036167,-2.4357846562609122,-1.7563684864482876,3.181202091302516,0.00864525126611257,0.41342290989810315,-3.625869803538924,-3.3982173029141394,-0.550776747902926,1.8047624903337205,0.6834287006237725,0.1412133661586159,2.5313184373500803,1.2880728117798388,-0.0034804645607143135,0.7989970388126626,-3.501918017104193,0.08568261668712365,2.2307720711430754,0.21981351532609894,-1.3661832129350866,0.03400643739418278,-0.21616265598623116,1.1094476643162015,0.11792378427678687,1.3025632695875058,-0.4575928408213827,-0.11193445720390996,0.433177569882152,-0.7374390783713715,0.09238130847962378,-0.9136098121711125,-1.0431396676107165,0.463682198630018,1.1144988955641943,0.6800840376978605,0.037824655802401574,-0.5234342529696602,-0.4835238934088327,-1.5299056307097152,0.7571773471252384,-0.9501045249784957,0.96020332109804,0.8465866743552174,0.453923426221587,0.7403300509639382,-1.2420884082416557,-0.14056773983909548,0.06360144503763113,0.5654897185732298,0.028119283289708877,-0.46881579171267135,-0.8197144744480475,0.9075317933769738,-0.11670285708161394,-0.0697104455412949,-0.8033638381466672,-0.7430610550466196,0.3372284050421485,-0.7447653681011921,-1.0825603734184983,-0.13664781298941178,0.516746069034531,-0.517580038526209,0.8862155962462136,0.45703217493228554,0.04308921373099822,-0.38022834704254754,0.7503781509382713,-0.06397897918244701,-0.5116832473971533,0.6580156503202889,0.8019577803606737,-0.10468806303618262,0.6413378287574807,-0.6942560149078238,0.43401765919031515,0.17660295974775733,0.030044140666935382,-0.5736754950424747,-0.47597229900317334
-6.248556597068417,4.827021420067258,-0.0015501020016077166,-0.48964983279345614,1.1138853276714928,-2.0677564051375357,0.41327990152372757,0.9003833216216206,-4.329315979144325,1.8509353697715523,1.5296329127226296,-1.6034899608466875,-1.3138949324802736,-1.2547039831004945,-0.8096402583478673,2.348192453339722,-1.0707457535788396,1.4070815737309403,-0.6860716443052092,-0.008300269445736587,0.2956661772075825,-0.2913351572461365,0.24192872521691974,-0.6693727763646028,1.2808333164983574,1.5965687042980665,-1.0011799682515914,0.7880580291645819,0.5034974997212075,0.064794150292236,0.7880622975044119,0.9940668370770399,1.2791259203529666,0.09076434970707457,-0.03907703458532298,-1.2410767683954302,-0.004659216594243037,-1.762326722972146,1.0386059858340582,2.420609074787681,-0.3592771825802204,1.2940003272453133,-0.1267749799836119,-0.28462830027634645,-0.14868144093446933,-0.3562585660849363,-0.6641497807800765,-0.9999076389138244,0.42077918597734043,0.7099148738636561,-1.054102063629913,-0.5277339095615058,-0.9180361049232707,0.6023262907598366,0.027169157888923285,0.9802920945410237,-0.40461686617099263,-0.13221479803972003,0.49604793343237136,-0.2131671585292347,-1.6147375787326996,0.8429067972147057,-0.18854311376476005,0.19341833180709558,0.23889026115455686,0.3214866593498477,0.06634426871309504,-0.8727871295305928,1.471782267706771,-0.2982824245575699,-0.3589129484923772,0.958375818960992,1.1121618075606725,-0.18348322330149566,-1.0373248579587573,-0.6546751091050548,-0.6850611494105523,0.5867794751127545,0.18007223696482044,0.11247498577529175,0.10517963188832859,1.1902681118568261,-0.7899873330575546,-0.6871350099106458,0.2484181651517179,0.5101676044392442,0.7149681064682001,0.4732487727552647
-3.3478224648053483,0.6422168720626713,-2.0792576042602504,4.496304381474916,0.00803207732095059,-1.2462634508696346,-2.3832039786469785,-0.6684016425861368,1.9720821470682932,3.2680476614699714,0.5621399121964403,0.6202054767970292,2.246845055050656,-4.3258691884591745,-1.1933548096178228,-1.608829662798991,1.0109727284687284,0.7193280780496358,-3.1071106775027464,0.41101828516949396,1.2896182206812477,1.2828144179286642,3.432943212818765,-1.3995642735925988,0.7557192652113222,-0.23019610381107267,0.5802548502599418,0.2889080977858448,-0.18650007916552067,-1.948286018279504,0.16994011898738212,-2.227001661412601,1.8186049402833258,1.5576993643362027,0.8995868753719501,0.8553756736269129,-0.5093982684111275,2.480399709662589,0.02331148528973566,3.3491983149638083,2.942141584195881,-0.08168701069208649,-0.793012899264544,-0.8189268839541831,-0.5467355481919367,1.7358630545079639,-1.0981182557939373,-1.075536943663574,3.5544296434620493,-0.23606421790838925,-0.1649907916236454,2.5651601850988386,1.8788597051153733,-0.6718181228880801,0.7872039805521024,-0.2546887366013398,0.724425801914727,1.6004386433807467,1.016510929107557,0.3613496969167666,0.021877277340744225,0.8924753233808884,0.979061973073221,-0.3271485379825405,0.24442270383280948,0.7627243046956831,-0.3754717311711162,0.23023026153643644,-0.7393010729559105,0.5068532725743672,-0.7855905896218803,-0.04836055771119217,-0.7139668203614864,-1.308650388381207,0.9011822496439919,-0.44643566093357834,0.3540361626548852,-0.46530617557210635,1.0339324988530485,-1.0559205362930388,-1.1879452238810628,-0.19452003390144235,0.11131725518231657,-0.016709885147596006,-0.4230464645242838,-0.19469360087231874,-0.6475015080290734,-0.9715608792628464
-1.2205066528204422,1.5760520657152828,-3.972647331189371,-4.785523989638208,4.852090918822558,1.5362417307386365,-2.2394238284848984,3.2556495634406115,3.7248414889863453,-1.564612992734961,1.6664103474859697,-0.6467926339971314,0.43891594602595113,-2.8467363661311933,1.6494762054237757,-0.7130154707998443,-0.583758361680808,0.3445585549850107,0.19985281791287388,2.1385646669258156,0.8264784022307741,0.6392342120040274,-0.939676581192244,2.0099083260068187,1.532613621280287,-1.0994051789641288,0.8212167002538692,0.8777059688460033,-2.019678536773218,-0.7305231486277973,1.4662915560000604,-0.950489646629517,0.23208585108514262,-0.6297254890263941,-0.3077807281521062,-0.6516036724766714,-1.8182549927212384,2.5737184757334273,-1.5071137625733704,0.9835339616446828,3.2594682447120538,-0.4948301826341647,0.7588760551727561,-3.3784600948430685,-0.36096679137765264,1.0548053320262596,-2.480041095701768,1.641010145873884,-0.6268684030875791,1.3757609081884767,-1.4222356064836783,-0.9056565832866532,0.032336133121507724,-2.197834773166655,0.9616179535250297,0.4811807277137247,-0.20396435484819264,-0.4169105005441926,0.09866888090350973,-0.3266446644324269,0.2559477564533007,-1.1589340585320433,-1.5038452486520666,-1.3564400529361524,0.2132656564346693,0.2238895068852481,0.008243089085346227,0.03384712790932772,-0.3343327480424524,-0.23188257140541396,0.08639160807001955,-1.3835047961090583,0.9798571391992065,-0.22465195661447335,1.0121851056052371,0.6613619088063898,-0.2687918980364157,0.03716971636207322,0.6319814237654905,-0.908097154848874,-1.0636215991363018,0.9430022912475137,0.8483360032988616,-0.45859805833043976,0.3752720351723569,0.5779155741824555,0.17518724130301727,0.0950251059174401
